entrez_id,logFC,PValue,,
255919,0.044433176,0.914248007,,
58517,-0.047989221,0.914340317,,
4040,0.056477951,0.914711175,,
9906,0.068055889,0.914738751,,
340277,-0.073832772,0.914753484,,
338692,-0.054864882,0.914796878,,
6477,0.04207991,0.914819798,,
8706,0.087965195,0.914865086,,
284618,-0.067332717,0.915146769,,
57763,0.046009075,0.91514744,,
55605,-0.055802938,0.915712202,,
64083,0.043249954,0.915730481,,
1431,-0.048033875,0.915752596,,
51075,-0.047482318,0.915860398,,
284800,0.056503371,0.915973836,,
196294,-0.047516447,0.916148828,,
653390,0.068041059,0.916320576,,
92799,-0.057116974,0.916428732,,
91942,0.043755505,0.916786301,,
151393,-0.060131967,0.916820127,,
10573,-0.054819196,0.916833695,,
6643,0.038766024,0.916865875,,
1804,-0.08072199,0.916883466,,
3594,-0.069258312,0.917010544,,
340385,-0.051430358,0.917275485,,
79753,0.046764622,0.917722334,,
23774,0.03933994,0.917869502,,
54516,0.045014896,0.918011513,,
378938,0.053443914,0.918243001,,
2104,-0.082592664,0.918313573,,
329,-0.044938809,0.918866774,,
513,-0.061952843,0.919031429,,
8527,-0.03992815,0.91918819,,
89887,0.063321739,0.919210142,,
7334,-0.053062335,0.91931665,,
23401,0.051386813,0.919438209,,
23394,-0.040680473,0.919530064,,
23351,0.055435432,0.919845506,,
8748,0.057938021,0.920177462,,
9553,0.03993441,0.920223179,,
56912,0.040053969,0.920347473,,
59274,-0.050528025,0.920461935,,
5898,0.039621205,0.920468476,,
80153,-0.038838622,0.920750285,,
8821,-0.052216202,0.920785505,,
79442,-0.134750793,0.921111183,,
23381,-0.038773708,0.921235542,,
114795,-0.081625194,0.921299835,,
56658,0.044258307,0.921351258,,
9127,0.089346029,0.921385489,,
85403,-0.050771525,0.921388187,,
9100,-0.040524768,0.921406554,,
64407,0.067788154,0.921911786,,
9092,-0.039322737,0.921918988,,
80758,0.073652132,0.921953518,,
64981,-0.053882448,0.922334643,,
339479,-0.129167529,0.922521014,,
23237,0.121812362,0.922575541,,
55825,0.044734522,0.923003614,,
5514,-0.038156031,0.923021107,,
10654,-0.045240483,0.9230266,,
51021,-0.038819081,0.92319606,,
79135,-0.056434994,0.923297877,,
143,-0.06428105,0.923360456,,
133418,-0.058474431,0.9236397,,
10482,-0.038763874,0.923653371,,
388610,-0.116483075,0.923659013,,
163227,-0.053865272,0.923665585,,
57649,0.040448769,0.923850088,,
112936,-0.047381923,0.924012881,,
283237,-0.04010305,0.924025107,,
146395,0.117190999,0.924061813,,
124491,-0.055590212,0.924235552,,
10445,-0.040302574,0.924311152,,
56267,-0.041459749,0.924419783,,
78992,-0.039620159,0.924555542,,
29086,0.044081833,0.924696296,,
10199,-0.038289292,0.924794113,,
55780,-0.048684162,0.925092969,,
4725,-0.046533828,0.925179751,,
155185,0.05751281,0.925334197,,
60488,-0.040630172,0.925482215,,
91433,-0.058176269,0.925495071,,
283440,-0.066616611,0.925686623,,
83549,0.038968145,0.925710075,,
1375,-0.055306836,0.925739724,,
285908,-0.071778587,0.925919543,,
5955,0.035687833,0.925946688,,
64897,-0.059371251,0.926096817,,
51463,-0.055411407,0.926172224,,
79102,-0.04550983,0.926236245,,
151473,-0.083197395,0.926343368,,
140775,-0.037881527,0.926348828,,
1487,-0.040076041,0.926384276,,
148022,-0.062175974,0.926785091,,
10605,0.035135278,0.927270178,,
2958,0.041939778,0.927283871,,
25819,-0.060682099,0.927411179,,
2678,-0.05592983,0.927505517,,
4189,-0.040691943,0.927564469,,
79184,0.038121418,0.92762546,,
87769,-0.050420909,0.927710795,,
64121,-0.038136447,0.927813167,,
51720,-0.036712747,0.927992221,,
27,-0.036099702,0.928041657,,
645191,0.079728043,0.928376743,,
2647,-0.036327786,0.928422758,,
6238,-0.056852748,0.928550973,,
55100,0.03840587,0.928687841,,
63925,0.042207572,0.928715449,,
9708,0.04832073,0.928826952,,
57834,-0.070492158,0.929126833,,
25996,-0.044273458,0.929238291,,
65057,-0.043247086,0.929531925,,
22954,0.055971913,0.929640203,,
23616,0.055802071,0.929666248,,
2058,-0.035581935,0.929695863,,
4257,0.092615444,0.929782151,,
84900,-0.055105324,0.930185414,,
23527,0.039154861,0.930289062,,
56311,0.068625063,0.930519961,,
122945,0.052308664,0.930658797,,
6391,-0.036512815,0.930697162,,
5886,-0.041328847,0.930968621,,
10890,-0.036620185,0.931535116,,
51100,-0.044450247,0.931581048,,
196074,-0.037732046,0.931608393,,
493913,-0.060404678,0.931659001,,
23266,0.102684832,0.932008003,,
283576,-0.074115264,0.93220671,,
23225,0.046012151,0.932213098,,
95681,0.033956399,0.932428855,,
1762,0.046261547,0.932746486,,
2738,0.040392894,0.932884375,,
23277,0.041013184,0.932978054,,
10233,0.035763575,0.933103899,,
84922,-0.046891627,0.93314265,,
2580,-0.03417028,0.933310428,,
9529,0.036157742,0.933324538,,
114926,0.037055848,0.933396735,,
9537,0.057807088,0.933847383,,
286046,-0.067212637,0.934176099,,
23514,-0.030950401,0.934240055,,
55668,0.032928506,0.934439411,,
285971,-0.033789264,0.935124303,,
7518,0.038508469,0.935342614,,
105378663,0.058835514,0.935357433,,
3054,0.036701581,0.935414405,,
26297,-0.051667823,0.935435605,,
4613,-0.058607346,0.93551735,,
51194,-0.029867316,0.93577689,,
7058,0.060509691,0.936260334,,
8560,-0.037651405,0.936309726,,
197258,0.039438284,0.936520425,,
8724,-0.034530693,0.936732251,,
4731,-0.03112199,0.936874742,,
91695,0.035834263,0.937047388,,
10641,-0.037347222,0.937185291,,
9295,-0.037536418,0.937235289,,
55527,0.033322153,0.937334092,,
6782,0.037603966,0.937337245,,
8013,-0.085453716,0.937417438,,
55239,0.035095107,0.937423365,,
3303,-0.066645105,0.937639692,,
506,0.04037356,0.937736414,,
130752,0.053019744,0.937850993,,
285753,0.032105616,0.938050307,,
10483,0.037302129,0.938295041,,
5433,0.030117895,0.938327129,,
79066,0.039170147,0.938509708,,
23207,0.046274503,0.938557638,,
79719,-0.03653285,0.938598042,,
8742,0.047429623,0.938780907,,
163859,0.037980883,0.938811115,,
10534,-0.046843666,0.938837897,,
159013,0.041112737,0.938936996,,
9984,-0.040988051,0.939104711,,
54982,0.034941118,0.939121882,,
51187,-0.034189394,0.939141014,,
408050,-0.053313387,0.939633969,,
30,0.035030238,0.940034541,,
149420,-0.034553134,0.940108778,,
55604,0.046889064,0.940232707,,
27241,-0.032213471,0.940660474,,
4716,-0.034373084,0.94080088,,
52,0.029750987,0.940835627,,
245,-0.08972653,0.941132699,,
29094,0.041030955,0.941154404,,
84330,-0.038322034,0.941203921,,
79171,0.032948415,0.941326608,,
90826,-0.031603651,0.941344571,,
130916,0.03192975,0.941437709,,
3685,-0.041284517,0.941447594,,
10211,-0.034986744,0.941592254,,
51234,-0.031534328,0.941762047,,
8745,-0.070387916,0.942047022,,
8428,-0.045771426,0.942056279,,
221491,-0.03886704,0.942172189,,
107984773,0.039134861,0.942232427,,
84108,-0.035811403,0.94232958,,
147495,0.037076217,0.942540379,,
6904,-0.02969654,0.942634152,,
6330,-0.090093546,0.943078901,,
80350,-0.050260008,0.943079517,,
466,-0.037198326,0.943168015,,
9241,0.063837299,0.943217361,,
5546,-0.03028411,0.943261759,,
51540,-0.03943452,0.943290179,,
64093,-0.072684747,0.943367309,,
1106,0.027663605,0.943404636,,
11102,-0.033137924,0.943742106,,
22894,0.031013763,0.943825471,,
826,-0.029880921,0.943893032,,
147949,0.032105313,0.944098745,,
56160,-0.033741428,0.944151916,,
100506994,-0.066509301,0.944162393,,
93973,-0.030829619,0.944351924,,
54801,0.044385746,0.944355527,,
22986,-0.065169029,0.94443313,,
259294,-0.046181852,0.944448083,,
25809,0.034370207,0.944448607,,
378881,0.08482285,0.944451472,,
7691,0.033291646,0.944509405,,
3183,0.027950408,0.944559763,,
10426,0.02650782,0.944683521,,
389333,0.041802307,0.944799232,,
100129075,-0.038726696,0.945107317,,
23252,0.037233594,0.945213055,,
10188,0.04257852,0.945253261,,
2002,-0.050366913,0.945269342,,
85459,-0.027165278,0.945284938,,
285148,0.02796976,0.94530912,,
55139,-0.033069549,0.945372465,,
25976,-0.037495706,0.945622707,,
441108,0.046211031,0.945688948,,
80335,0.031568721,0.945819268,,
54956,0.034215165,0.945820052,,
337876,-0.065824587,0.946012782,,
100507156,0.039234114,0.946038943,,
843,0.043751389,0.946329724,,
8497,-0.077439532,0.946335063,,
84950,0.031032478,0.94633643,,
4628,0.063789314,0.946384064,,
5356,0.028817688,0.946599795,,
119587,0.099740832,0.946607094,,
29896,0.033916463,0.946671668,,
1534,-0.079747913,0.946747699,,
50999,0.040711603,0.946856725,,
440270,0.054003663,0.947405849,,
6256,0.032914969,0.947559805,,
201475,0.030717999,0.947606037,,
404734,-0.039105096,0.947634051,,
8445,0.03166356,0.947647909,,
56113,0.038252611,0.948003274,,
30832,0.032652055,0.948039685,,
10283,-0.024739774,0.94815346,,
51699,-0.024220207,0.948297785,,
8767,0.031113581,0.948553032,,
23403,0.03494295,0.948651798,,
10650,-0.031057307,0.948970164,,
4686,0.027079903,0.949002646,,
6760,0.036223297,0.949024189,,
54760,-0.037429637,0.949238931,,
548645,0.032398941,0.949245853,,
57380,-0.025457121,0.949264155,,
8912,0.089406015,0.949485133,,
157574,0.061758974,0.949584635,,
100033438,0.042865237,0.949739882,,
90693,0.027530289,0.950127212,,
23452,0.046136757,0.95018084,,
23019,-0.02577687,0.950218476,,
25786,0.034903447,0.950700681,,
92597,-0.027695544,0.950740393,,
100287171,-0.032237089,0.95117776,,
101928979,-0.037636547,0.951185256,,
84851,0.028207578,0.951280365,,
55631,0.027681697,0.951324586,,
54496,-0.025101278,0.951769862,,
200205,0.025941867,0.951777465,,
84306,-0.035021229,0.95182765,,
1153,-0.02531048,0.951865945,,
10691,0.027090089,0.951934744,,
8690,0.028370571,0.952090396,,
50484,-0.027942078,0.95247068,,
975,-0.028174881,0.95248081,,
7798,-0.050216934,0.952592015,,
8837,-0.031036299,0.952654007,,
5264,0.028189846,0.952669047,,
55163,-0.030149438,0.952734344,,
54531,-0.028499877,0.952767471,,
220074,-0.030308977,0.952768206,,
9547,-0.086975095,0.952847299,,
333926,-0.055120747,0.952853411,,
10175,0.025083932,0.95290603,,
116115,-0.028262732,0.953150719,,
85302,-0.027009289,0.953519057,,
285193,0.027973477,0.953686646,,
100847017,0.041319654,0.953786317,,
84464,-0.023489293,0.9538076,,
64421,0.027422193,0.953823736,,
643836,0.024866985,0.95407383,,
10450,0.026907844,0.954389736,,
79770,-0.027892101,0.95454881,,
25909,-0.02108279,0.954681234,,
114132,0.043318675,0.954814024,,
1763,-0.033204047,0.954958016,,
5790,-0.033633477,0.955068354,,
81876,-0.023414506,0.955099688,,
55702,-0.026152764,0.955486032,,
11064,0.030147468,0.955884371,,
51133,0.029066943,0.956034387,,
23113,-0.024734756,0.956045828,,
728769,0.033695225,0.956216835,,
10657,0.023025096,0.956560647,,
2859,-0.035659992,0.956606836,,
51309,-0.026135004,0.956616335,,
10907,-0.021534504,0.956697486,,
8220,0.021811874,0.956778079,,
55190,0.065870423,0.957073121,,
57472,0.022593069,0.957136344,,
7469,0.02238583,0.957249635,,
100093630,-0.025207071,0.957408799,,
1432,0.022150424,0.957561863,,
162968,0.029676062,0.957803868,,
283663,-0.032037752,0.957814955,,
645,-0.028084957,0.95783657,,
92856,0.021002441,0.957946498,,
729506,0.053166104,0.957989893,,
25970,-0.021266496,0.958021756,,
105371374,0.043758638,0.958088101,,
3965,0.036543233,0.958282984,,
8293,-0.02875892,0.958886064,,
89857,0.037567663,0.958941924,,
8819,0.028271155,0.95909329,,
400456,0.070362999,0.959326099,,
23536,0.024474114,0.959426592,,
6907,-0.02228281,0.959492006,,
65260,-0.024677365,0.959926319,,
8314,-0.031850427,0.960182306,,
9201,-0.050154863,0.960228598,,
282679,0.029380841,0.960248872,,
55585,-0.023173097,0.960472781,,
23456,0.019608644,0.960575843,,
4054,-0.020022192,0.960723077,,
518,-0.024808475,0.96094743,,
55012,0.020657333,0.961131065,,
100134368,0.034385138,0.961180506,,
101928438,-0.034582526,0.961252669,,
284273,0.026723499,0.961303142,,
114991,-0.03114377,0.961432885,,
55709,0.02154959,0.961602061,,
151194,-0.020124706,0.961631263,,
2254,-0.076098512,0.961874162,,
9734,0.018403329,0.962043871,,
57109,0.020232701,0.962288789,,
55291,0.019512442,0.962338537,,
94005,0.018631452,0.96247692,,
100506469,0.027347319,0.962480142,,
5296,0.025715565,0.962507505,,
55760,0.019817574,0.96256978,,
92170,-0.026074213,0.962575983,,
91949,0.021484369,0.962693277,,
5866,-0.028056509,0.963210097,,
23576,0.030964203,0.963278492,,
125988,0.025295013,0.963354941,,
284900,0.020599431,0.963410273,,
57215,0.021512586,0.963481875,,
9805,-0.023092142,0.963562295,,
84298,0.022715197,0.96358359,,
4967,-0.019220329,0.963638665,,
170685,0.049847206,0.963700762,,
4152,-0.018609522,0.963742596,,
24148,-0.022107407,0.963801244,,
220979,-0.03432771,0.963891611,,
4629,0.037112204,0.964031406,,
3052,0.024121417,0.964346569,,
8887,-0.017261952,0.964355393,,
3454,0.017363924,0.964494392,,
7486,0.018846095,0.964518167,,
54872,-0.017651757,0.964530093,,
374879,0.020200436,0.964560949,,
81,-0.020958344,0.964585777,,
9657,0.018201422,0.964764392,,
7702,0.017801861,0.964977805,,
6788,-0.029657974,0.96499911,,
1434,0.0218292,0.965011799,,
729262,0.030834867,0.965390199,,
23761,-0.024109882,0.965511041,,
3742,-0.031256843,0.965547937,,
84984,-0.032168571,0.965583458,,
91748,-0.017983436,0.965706708,,
56834,-0.021270298,0.966130631,,
5600,0.047739358,0.96626236,,
26258,0.018967277,0.966403371,,
7443,0.017516965,0.966437657,,
84285,0.017793863,0.966463176,,
10215,0.028701847,0.966526883,,
90668,-0.032259012,0.966570124,,
2110,-0.017409666,0.966589303,,
56122,-0.026696408,0.966606907,,
79836,0.026385614,0.96664329,,
57683,-0.045067564,0.966709862,,
171568,-0.017596129,0.966731766,,
170958,0.027841853,0.966744719,,
5358,0.027104081,0.967109831,,
594839,0.025475439,0.967138647,,
79613,-0.019340383,0.96748385,,
51181,0.018313236,0.967724464,,
5504,0.019022295,0.967975301,,
10208,-0.020239191,0.968161669,,
147339,-0.017382633,0.968219401,,
4677,-0.01816098,0.96835242,,
339541,-0.029695069,0.96838414,,
8678,-0.015349768,0.968442279,,
80306,-0.015962434,0.968595946,,
9572,-0.032028964,0.968687621,,
51728,0.020230913,0.968728801,,
57704,-0.020427972,0.968921249,,
57707,-0.017709838,0.969053472,,
3785,-0.049978118,0.969296249,,
8646,-0.032042328,0.969369417,,
79828,-0.015332409,0.969525046,,
10054,-0.015982584,0.969597851,,
100144602,-0.06155048,0.969749178,,
8479,0.016384105,0.969960975,,
26872,-0.031058633,0.969976343,,
196792,-0.029300321,0.970191578,,
10525,0.016696427,0.970262239,,
8195,-0.019193192,0.97065612,,
399512,0.021019095,0.970685607,,
10168,-0.016442457,0.970783264,,
29907,0.022801401,0.970818945,,
23322,0.022374663,0.970843006,,
1630,0.046148166,0.970870161,,
84769,0.018804883,0.971059369,,
162494,-0.019115482,0.971112847,,
84102,-0.024921293,0.971134505,,
91869,-0.015556774,0.971356141,,
80746,-0.018326007,0.971562049,,
154865,0.020183368,0.97167594,,
5611,-0.016945583,0.971691873,,
905,-0.014339347,0.971820329,,
129880,0.016505121,0.972085925,,
23607,0.016667589,0.972104639,,
6916,0.02242455,0.972247546,,
79869,-0.013332519,0.972384747,,
344405,0.027513389,0.972593064,,
6103,-0.014806512,0.972683176,,
7652,-0.054850382,0.972731436,,
55856,0.014712916,0.972787052,,
6443,-0.019094277,0.972803012,,
343263,0.031725363,0.972876942,,
5325,0.019331923,0.973094646,,
80726,0.019772768,0.97315868,,
80028,0.020342559,0.973365189,,
83734,-0.014756856,0.973392625,,
1349,0.015987831,0.973490435,,
283104,-0.026880598,0.973628777,,
55577,0.014139441,0.973697689,,
501,-0.031813007,0.973713979,,
285521,-0.014341535,0.973906829,,
6834,-0.013839934,0.973992815,,
10190,0.012612838,0.974128749,,
55039,-0.014894606,0.974150517,,
84324,0.016034317,0.974284614,,
64682,0.012881362,0.974311186,,
79133,-0.015236608,0.974318774,,
494513,0.018245552,0.974590991,,
126282,-0.029304918,0.974872964,,
23786,-0.015110001,0.974972937,,
10298,-0.015013157,0.975115355,,
84270,0.015846334,0.975362391,,
57697,0.01251894,0.975389229,,
83759,0.013510753,0.97555603,,
55715,-0.027991832,0.975909147,,
22893,0.012926599,0.976149364,,
25792,0.011718951,0.97627639,,
9474,0.012674374,0.976319018,,
57654,0.013301661,0.976390012,,
9669,-0.01142094,0.976710242,,
105371592,0.016087576,0.976822511,,
26053,0.016430725,0.976864177,,
226,0.01837457,0.976885509,,
91056,0.0156995,0.977047032,,
5550,-0.015399888,0.977144332,,
9093,-0.011098813,0.977550713,,
11100,0.01260476,0.977643644,,
56907,-0.012865968,0.977800162,,
51164,0.011756836,0.977927415,,
92691,0.016018386,0.978154509,,
169981,-0.014268091,0.978291548,,
64098,0.018051074,0.978469589,,
125476,-0.013913284,0.978484249,,
79147,-0.013967921,0.978488709,,
83989,-0.010503991,0.97852326,,
5605,-0.012322934,0.978692795,,
23677,-0.017306037,0.978709818,,
26093,-0.013370254,0.978842986,,
22926,-0.010082326,0.979037255,,
7159,-0.012211931,0.979052981,,
1107,0.026562137,0.97908215,,
596,0.010951832,0.979180998,,
55109,-0.010500222,0.979431358,,
51747,0.014020219,0.979479699,,
11191,-0.017094041,0.979527582,,
9792,-0.013958402,0.979996595,,
8187,-0.011517769,0.980065422,,
347918,-0.01226024,0.980161304,,
25800,0.011746359,0.980176839,,
284325,0.015263889,0.980201039,,
9826,0.014904322,0.980338534,,
5269,-0.015343368,0.980350154,,
6882,-0.010234281,0.980419953,,
64969,-0.010257946,0.980599564,,
54936,0.011558513,0.980709174,,
51652,0.0135524,0.980747375,,
3684,0.013502771,0.981127572,,
7009,-0.012255506,0.981132239,,
55007,-0.010401594,0.981300874,,
50831,-0.014710512,0.981520461,,
4710,0.009241433,0.981877592,,
100101467,-0.010989654,0.982041377,,
100505774,-0.017008969,0.982050909,,
8082,0.014535863,0.982514454,,
2059,0.01210523,0.982667073,,
196475,0.025109499,0.982700482,,
7343,0.008123639,0.982706294,,
353322,-0.010270091,0.982772524,,
49854,0.009095367,0.982848711,,
53981,0.009953945,0.982904485,,
100533182,-0.010535404,0.983013561,,
84928,-0.012684184,0.983197629,,
9774,0.008519474,0.983221066,,
112724,-0.013186031,0.983243791,,
988,0.008460514,0.983572626,,
79675,0.008204985,0.983640573,,
80129,0.015397137,0.983817973,,
115,-0.012318573,0.984150738,,
101752400,0.01116874,0.984186095,,
55122,0.008189955,0.984345201,,
6919,0.010230831,0.984422715,,
2475,0.008491034,0.984454868,,
7626,0.007993001,0.984496604,,
9278,0.00845366,0.984506654,,
3192,-0.008116947,0.984659758,,
5931,0.007314509,0.984905365,,
22862,-0.008329253,0.985040108,,
6908,0.008066404,0.985077816,,
80095,-0.009904716,0.985167249,,
3066,0.007671037,0.985259961,,
123169,0.007121031,0.985279353,,
8681,-0.008962814,0.985290941,,
124637,-0.008305571,0.98530414,,
349152,-0.015749241,0.985336018,,
113655,-0.011758932,0.985401633,,
